0	57103
1	36415
2	21586
3	12430
4	7822
5	5168
6	3659
7	2756
8	2107
9	1800
10	1459
11	1332
12	1048
13	999
14	891
15	786
16	742
17	659
18	641
19	598
20	566
21	529
22	487
23	473
24	476
25	415
26	445
27	391
28	399
29	352
30	307
31	339
32	272
33	278
34	264
35	307
36	238
37	262
38	233
39	224
40	236
41	226
42	220
43	190
44	191
45	191
46	180
47	172
48	146
49	142
50	122
51	141
52	141
53	124
54	120
55	106
56	131
57	113
58	117
59	110
60	112
61	103
62	110
63	111
64	94
65	100
66	102
67	84
68	104
69	96
70	98
71	89
72	85
73	78
74	76
75	80
76	82
77	63
78	67
79	82
80	63
81	85
82	74
83	67
84	69
85	73
86	55
87	57
88	65
89	54
90	61
91	56
92	72
93	58
94	73
95	75
96	56
97	57
98	56
99	46
100	50
101	57
102	48
103	55
104	60
105	53
106	48
107	47
108	40
109	44
110	43
111	45
112	56
113	41
114	50
115	50
116	44
117	49
118	45
119	38
120	39
121	47
122	48
123	51
124	40
125	37
126	38
127	26
128	45
129	39
130	47
131	34
132	26
133	38
134	33
135	43
136	29
137	37
138	31
139	43
140	39
141	30
142	24
143	25
144	29
145	30
146	23
147	27
148	37
149	28
150	38
151	34
152	38
153	32
154	35
155	24
156	28
157	26
158	23
159	20
160	32
161	29
162	27
163	33
164	25
165	23
166	31
167	24
168	22
169	18
170	28
171	35
172	13
173	26
174	27
175	31
176	31
177	25
178	29
179	23
180	28
181	36
182	24
183	31
184	27
185	33
186	26
187	24
188	14
189	23
190	20
191	19
192	21
193	25
194	26
195	22
196	17
197	24
198	27
199	21
200	14
201	16
202	17
203	12
204	14
205	12
206	20
207	18
208	8
209	19
210	12
211	16
212	23
213	15
214	18
215	20
216	11
217	15
218	16
219	22
220	12
221	15
222	9
223	14
224	15
225	11
226	10
227	12
228	10
229	18
230	9
231	12
232	18
233	12
234	26
235	20
236	15
237	10
238	20
239	16
240	25
241	14
242	19
243	14
244	20
245	16
246	16
247	11
248	17
249	20
250	15
251	16
252	12
253	20
254	17
255	20
256	13
257	24
258	10
259	15
260	17
261	6
262	19
263	17
264	12
265	15
266	18
267	10
268	15
269	19
270	19
271	14
272	13
273	7
274	11
275	14
276	14
277	14
278	13
279	13
280	13
281	9
282	15
283	12
284	11
285	14
286	11
287	14
288	18
289	13
290	11
291	16
292	10
293	9
294	15
295	20
296	21
297	17
298	13
299	12
300	10
301	17
302	11
303	12
304	12
305	10
306	11
307	11
308	12
309	6
310	5
311	13
312	9
313	16
314	12
315	3
316	10
317	8
318	10
319	13
320	12
321	8
322	10
323	13
324	6
325	10
326	9
327	6
328	8
329	14
330	10
331	5
332	11
333	10
334	18
335	11
336	7
337	10
338	7
339	9
340	18
341	9
342	7
343	6
344	8
345	4
346	14
347	16
348	9
349	9
350	8
351	10
352	11
353	9
354	10
355	9
356	7
357	8
358	6
359	8
360	11
361	5
362	7
363	9
364	4
365	6
366	8
367	8
368	9
369	14
370	6
371	11
372	6
373	15
374	8
375	9
376	11
377	12
378	13
379	18
380	9
381	9
382	15
383	7
384	17
385	8
386	15
387	12
388	6
389	7
390	3
391	10
392	5
393	10
394	6
395	13
396	8
397	7
398	7
399	7
400	13
401	11
402	10
403	9
404	5
405	11
406	12
407	11
408	10
409	14
410	12
411	8
412	13
413	13
414	9
415	8
416	13
417	14
418	13
419	11
420	7
421	6
422	14
423	6
424	10
425	11
426	11
427	10
428	5
429	12
430	10
431	9
432	10
433	7
434	12
435	8
436	5
437	13
438	17
439	14
440	13
441	16
442	8
443	10
444	10
445	7
446	8
447	6
448	9
449	8
450	15
451	8
452	7
453	15
454	9
455	6
456	11
457	12
458	8
459	5
460	11
461	9
462	10
463	8
464	9
465	7
466	11
467	12
468	11
469	7
470	6
471	9
472	6
473	7
474	8
475	5
476	6
477	13
478	4
479	9
480	10
481	9
482	11
483	13
484	15
485	11
486	10
487	9
488	12
489	11
490	8
491	12
492	8
493	5
494	5
495	11
496	4
497	3
498	8
499	5
500	11
501	13
502	8
503	9
504	10
505	13
506	8
507	6
508	4
509	3
510	12
511	6
512	6
513	7
514	7
515	7
516	12
517	6
518	4
519	8
520	4
521	8
522	5
523	1
524	9
525	11
526	8
527	8
528	9
529	3
530	4
531	5
532	7
533	7
534	5
535	3
536	2
537	9
538	6
539	6
540	9
541	8
542	5
543	1
544	6
545	2
546	7
547	8
548	6
549	7
550	9
551	14
552	7
553	7
554	4
555	8
556	7
557	6
558	4
559	8
560	11
561	4
562	7
563	10
564	5
565	4
566	6
567	2
568	6
569	9
570	13
571	10
572	3
573	8
574	8
575	7
576	7
577	6
578	6
579	5
580	2
581	5
582	10
583	3
584	5
585	5
586	4
587	7
588	4
589	4
590	9
591	5
592	4
593	9
594	2
595	1
596	7
597	6
598	10
599	5
600	3
601	9
602	9
603	8
604	6
605	8
606	8
607	5
608	5
609	4
610	3
611	7
612	4
613	4
614	6
615	3
616	5
617	4
618	6
619	4
620	10
621	8
622	9
623	3
624	6
625	5
626	4
627	7
628	5
629	8
630	3
631	6
632	7
633	1
634	6
635	1
636	6
637	4
638	4
639	5
640	3
641	5
642	3
643	4
644	6
645	3
646	6
647	5
648	8
649	2
650	3
651	2
652	9
653	4
654	4
655	1
656	2
657	2
658	0
659	2
660	5
661	3
662	2
663	5
664	6
665	6
666	4
667	5
668	3
669	6
670	2
671	4
672	6
673	4
674	6
675	1
676	2
677	9
678	1
679	4
680	4
681	5
682	1
683	2
684	2
685	4
686	6
687	4
688	1
689	6
690	3
691	2
692	4
693	1
694	4
695	4
696	3
697	2
698	4
699	5
700	4
701	5
702	4
703	1
704	5
705	1
706	1
707	1
708	3
709	6
710	2
711	5
712	2
713	1
714	1
715	4
716	2
717	2
718	2
719	2
720	1
721	2
722	2
723	5
724	3
725	2
726	6
727	6
728	6
729	3
730	2
731	5
732	4
733	1
734	2
735	4
736	3
737	3
738	3
739	1
740	3
741	1
742	0
743	1
744	4
745	3
746	3
747	2
748	3
749	1
750	2
751	0
752	3
753	2
754	2
755	0
756	2
757	3
758	0
759	4
760	3
761	1
762	1
763	3
764	0
765	3
766	1
767	5
768	2
769	3
770	1
771	1
772	2
773	1
774	2
775	3
776	4
777	0
778	2
779	0
780	0
781	1
782	3
783	0
784	4
785	1
786	1
787	3
788	2
789	0
790	1
791	1
792	0
793	3
794	0
795	2
796	0
797	0
798	3
799	1
800	0
801	2
802	0
803	1
804	1
805	0
806	1
807	0
808	1
809	2
810	1
811	2
812	0
813	1
814	1
815	2
816	3
817	1
818	1
819	2
820	0
821	4
822	1
823	0
824	0
825	1
826	1
827	3
828	2
829	1
830	2
831	3
832	2
833	2
834	0
835	2
836	0
837	2
838	1
839	3
840	1
841	0
842	0
843	1
844	2
845	1
846	0
847	0
848	5
849	0
850	1
851	3
852	1
853	1
854	1
855	2
856	2
857	0
858	1
859	3
860	1
861	2
862	2
863	1
864	1
865	0
866	4
867	0
868	2
869	0
870	1
871	0
872	1
873	1
874	0
875	1
876	0
877	0
878	0
879	3
880	0
881	1
882	0
883	0
884	1
885	4
886	3
887	0
888	1
889	1
890	0
891	0
892	0
893	0
894	0
895	0
896	1
897	0
898	0
899	0
900	2
901	0
902	0
903	2
904	0
905	2
906	3
907	1
908	0
909	2
910	3
911	1
912	0
913	0
914	1
915	3
916	1
917	2
918	0
919	2
920	1
921	1
922	1
923	0
924	0
925	0
926	4
927	1
928	2
929	1
930	1
931	0
932	0
933	2
934	0
935	3
936	1
937	0
938	1
939	2
940	0
941	3
942	1
