0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	1	1
19	4	2
20	0	0
21	0	0
22	6	6
23	0	0
24	0	0
25	12	6
26	1	1
27	0	0
28	0	0
29	1	1
30	1	1
31	0	0
32	0	0
33	4	2
34	0	0
35	0	0
36	4	4
37	0	0
38	2	2
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	3	3
47	0	0
48	0	0
49	0	0
50	0	0
51	2	2
52	7	7
53	16	14
54	0	0
55	0	0
56	2	2
57	0	0
58	0	0
59	0	0
60	1	1
61	0	0
62	0	0
63	0	0
64	0	0
65	1	1
66	1	1
67	1	1
68	0	0
69	5	5
70	0	0
71	1	1
72	0	0
73	0	0
74	0	0
75	0	0
76	16	5
77	16	16
78	0	0
79	7	6
80	4	2
81	0	0
82	0	0
83	3	3
84	16	7
85	0	0
86	5	5
87	0	0
88	0	0
89	2	2
90	1	1
91	15	6
92	0	0
93	0	0
94	1	1
95	7	5
96	8	4
97	0	0
98	0	0
99	0	0
100	0	0
101	2	2
102	18	17
103	8	6
104	0	0
105	1	1
106	7	5
107	0	0
108	5	5
109	0	0
110	5	4
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	12	6
117	0	0
118	0	0
119	21	20
120	6	6
121	2	2
122	0	0
123	0	0
124	0	0
125	0	0
126	1	1
127	1	1
128	0	0
129	5	4
130	10	7
131	1	1
132	12	11
133	4	4
134	10	4
135	0	0
136	1	1
137	0	0
138	0	0
139	0	0
140	0	0
141	0	0
142	6	6
143	0	0
144	0	0
145	0	0
146	1	1
147	1	1
148	18	12
149	18	9
150	3	3
151	1	1
152	15	10
153	0	0
154	1	1
155	13	5
156	1	1
157	1	1
158	1	1
159	1	1
160	0	0
161	7	4
162	0	0
163	0	0
164	8	8
165	0	0
166	0	0
167	0	0
168	0	0
169	0	0
170	0	0
171	0	0
172	0	0
173	0	0
174	0	0
175	0	0
176	1	1
177	0	0
178	6	6
179	1	1
180	15	6
181	0	0
182	0	0
183	0	0
184	0	0
185	0	0
186	0	0
187	0	0
188	5	5
189	1	1
190	24	17
191	8	8
192	0	0
193	0	0
194	0	0
195	0	0
196	0	0
197	0	0
198	2	2
199	0	0
200	11	5
201	0	0
202	0	0
203	0	0
204	0	0
205	12	5
206	0	0
207	7	6
208	1	1
209	0	0
210	0	0
211	0	0
212	1	1
213	5	3
214	4	2
215	0	0
216	0	0
217	0	0
218	4	2
219	0	0
220	0	0
221	9	5
222	0	0
223	0	0
224	0	0
225	0	0
226	0	0
227	0	0
228	0	0
229	0	0
230	0	0
231	0	0
232	0	0
233	0	0
234	0	0
235	0	0
236	0	0
237	0	0
238	0	0
239	0	0
240	0	0
241	0	0
242	0	0
243	0	0
244	1	1
245	0	0
246	0	0
247	0	0
248	0	0
249	0	0
250	17	10
251	0	0
252	0	0
253	0	0
254	0	0
255	0	0
256	0	0
257	0	0
258	0	0
259	0	0
260	0	0
261	0	0
262	0	0
263	0	0
264	0	0
265	6	6
266	6	6
267	0	0
268	0	0
269	0	0
270	0	0
271	0	0
272	2	2
273	0	0
274	0	0
275	0	0
276	0	0
277	0	0
278	8	6
279	0	0
280	0	0
281	0	0
282	0	0
283	0	0
284	0	0
285	1	1
286	18	14
287	0	0
288	5	5
289	0	0
290	0	0
291	0	0
292	0	0
293	0	0
294	0	0
295	0	0
296	28	18
297	0	0
298	0	0
299	0	0
300	0	0
301	1	1
302	0	0
303	0	0
304	1	1
305	0	0
306	0	0
307	13	11
308	0	0
309	0	0
310	0	0
311	0	0
312	0	0
313	1	1
314	2	2
315	26	14
316	0	0
317	0	0
318	0	0
319	0	0
320	0	0
321	0	0
322	0	0
323	6	6
324	0	0
325	0	0
326	2	2
327	0	0
328	1	1
329	0	0
330	0	0
331	0	0
332	0	0
333	0	0
334	0	0
335	0	0
336	0	0
337	0	0
338	2	2
339	0	0
340	0	0
341	0	0
342	0	0
343	0	0
344	0	0
345	0	0
346	0	0
347	0	0
348	0	0
349	0	0
350	0	0
351	0	0
352	0	0
353	0	0
354	1	1
355	0	0
356	0	0
357	1	1
358	0	0
359	0	0
360	4	4
361	0	0
362	0	0
363	0	0
364	12	12
365	0	0
366	0	0
367	0	0
368	0	0
369	0	0
370	1	1
371	12	4
372	0	0
373	1	1
374	5	3
375	0	0
376	0	0
377	0	0
378	0	0
379	0	0
380	0	0
381	0	0
382	0	0
383	8	8
384	0	0
385	0	0
386	0	0
387	12	9
388	12	4
389	0	0
390	0	0
391	11	8
392	0	0
393	0	0
394	0	0
395	1	1
396	0	0
397	0	0
398	0	0
399	0	0
400	0	0
401	0	0
402	0	0
403	0	0
404	0	0
405	2	2
406	13	10
407	11	8
408	0	0
409	4	4
410	0	0
411	0	0
412	0	0
413	26	17
414	0	0
415	0	0
416	0	0
417	0	0
418	0	0
419	0	0
420	1	1
421	10	3
422	0	0
423	0	0
424	0	0
425	3	3
426	1	1
427	1	1
428	1	1
429	8	6
430	0	0
431	0	0
432	0	0
433	0	0
434	0	0
435	0	0
436	0	0
437	0	0
438	0	0
439	10	3
440	1	1
441	0	0
442	0	0
443	0	0
444	0	0
445	1	1
446	0	0
447	0	0
448	1	1
449	0	0
450	0	0
451	0	0
452	0	0
453	0	0
454	0	0
455	0	0
456	0	0
457	0	0
458	0	0
459	0	0
460	0	0
461	0	0
462	0	0
463	0	0
464	0	0
465	0	0
466	0	0
467	0	0
468	5	2
469	2	2
470	0	0
471	0	0
472	2	2
473	4	2
474	0	0
475	0	0
476	3	3
477	0	0
478	0	0
479	2	2
480	1	1
481	3	3
482	2	2
483	5	3
484	0	0
485	0	0
486	0	0
487	0	0
488	0	0
489	1	1
490	0	0
491	0	0
492	0	0
493	2	2
494	0	0
495	0	0
496	0	0
497	0	0
498	0	0
499	7	3
500	0	0
501	1	1
502	0	0
503	0	0
504	8	8
505	0	0
506	1	1
507	0	0
508	1	1
509	1	1
510	0	0
511	0	0
512	0	0
513	0	0
514	0	0
515	7	7
516	0	0
517	1	1
518	1	1
519	0	0
520	0	0
521	1	1
522	7	5
523	0	0
524	0	0
525	0	0
526	0	0
527	0	0
528	3	3
529	1	1
530	0	0
531	0	0
532	0	0
533	0	0
534	0	0
535	0	0
536	0	0
537	0	0
538	0	0
539	5	2
540	1	1
541	0	0
542	0	0
543	0	0
544	1	1
545	0	0
546	2	2
547	0	0
548	0	0
549	1	1
550	0	0
551	0	0
552	0	0
553	0	0
554	0	0
555	0	0
556	0	0
557	0	0
558	0	0
559	3	3
560	1	1
561	1	1
562	1	1
563	0	0
564	0	0
565	0	0
566	0	0
567	0	0
568	0	0
569	0	0
570	0	0
571	0	0
572	0	0
