0	1095	173
1	1074	166
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	835	94
18	0	0
19	41	32
20	169	62
21	268	74
22	0	0
23	4	2
24	18	1
25	0	0
26	0	0
27	306	65
28	579	39
29	1031	140
30	10	5
31	147	87
32	475	41
33	597	28
34	128	84
35	811	71
36	262	74
37	39	7
38	576	130
39	0	0
40	540	67
41	185	12
42	599	112
43	278	63
44	19	14
45	346	81
46	253	48
47	403	63
48	548	124
49	671	70
50	33	21
51	4	3
52	373	64
53	385	92
54	452	92
55	472	88
56	480	100
57	13	8
58	580	36
59	473	118
60	30	7
61	0	0
62	0	0
63	0	0
64	55	14
65	463	118
66	201	27
67	213	68
68	223	31
69	20	14
70	205	57
71	1110	47
72	17	13
73	1	1
74	679	75
75	195	22
76	570	29
77	104	15
78	34	3
79	296	35
80	0	0
81	0	0
82	19	14
83	0	0
84	651	55
85	372	97
86	1071	144
87	998	78
88	941	86
89	166	56
90	638	39
91	3	2
92	143	40
93	212	12
94	60	12
95	711	75
96	291	77
97	45	28
98	281	25
99	800	75
100	201	48
101	269	68
102	2	2
103	0	0
104	157	48
105	194	74
106	9	7
107	272	24
108	4	2
109	0	0
110	533	60
111	0	0
112	0	0
113	3	2
114	27	4
115	260	51
116	87	27
117	3	2
118	235	73
119	243	58
120	349	29
121	66	46
122	235	35
123	876	104
124	41	32
125	486	47
126	527	26
127	10	6
128	247	55
129	0	0
130	233	58
131	187	63
132	385	81
133	0	0
134	982	76
135	442	64
136	4	4
137	514	57
138	646	51
139	67	41
140	388	79
141	405	77
142	11	11
143	0	0
144	736	102
145	0	0
146	191	45
147	467	84
148	357	84
149	254	69
150	354	58
151	225	50
152	169	51
153	70	2
154	226	49
155	378	21
156	20	17
157	229	27
158	21	1
159	0	0
160	414	76
161	946	32
162	0	0
163	21	2
164	692	64
165	936	51
166	13	11
167	1005	95
168	1038	94
169	0	0
170	0	0
171	0	0
172	0	0
173	0	0
174	0	0
175	0	0
176	0	0
177	0	0
178	0	0
179	0	0
180	0	0
181	263	29
182	231	31
183	0	0
184	7	4
185	0	0
186	97	28
187	117	17
188	283	34
189	451	29
190	303	15
191	221	47
192	207	18
193	143	35
194	0	0
195	0	0
196	154	29
197	0	0
198	422	54
199	0	0
200	120	46
201	2	1
202	12	4
203	117	13
204	280	33
205	284	14
206	271	41
207	92	39
208	341	28
