0	0	0
1	0	0
2	0	0
3	20	9
4	12	8
5	0	0
6	1	1
7	13	9
8	0	0
9	0	0
10	22	7
11	5	5
12	0	0
13	1	1
14	2	2
15	12	10
16	0	0
17	0	0
18	12	8
19	0	0
20	0	0
21	11	8
22	0	0
23	2	2
24	0	0
25	0	0
26	32	15
27	26	15
28	0	0
29	0	0
30	0	0
31	4	4
32	0	0
33	0	0
34	0	0
35	0	0
36	4	4
37	19	18
38	43	29
39	1	1
40	46	29
41	2	2
42	0	0
43	1	1
44	2	2
45	1	1
46	0	0
47	1	1
48	0	0
49	9	7
50	2	2
51	1	1
52	15	15
53	1	1
54	38	15
55	0	0
56	1	1
57	0	0
58	0	0
59	1	1
60	2	2
61	82	7
62	36	33
63	0	0
64	21	16
65	15	8
66	0	0
67	1	1
68	3	3
69	34	12
70	0	0
71	8	8
72	22	17
73	4	4
74	49	7
75	1	1
76	76	25
77	4	4
78	0	0
79	3	3
80	23	19
81	52	13
82	10	10
83	0	0
84	16	12
85	0	0
86	14	3
87	52	31
88	16	9
89	0	0
90	3	3
91	21	14
92	2	2
93	14	10
94	1	1
95	5	5
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	26	12
102	0	0
103	0	0
104	35	22
105	59	14
106	14	10
107	0	0
108	0	0
109	0	0
110	1	1
111	1	1
112	3	3
113	35	8
114	67	39
115	23	11
116	1	1
117	22	19
118	14	10
119	52	10
120	4	2
121	2	2
122	0	0
123	0	0
124	0	0
125	1	1
126	8	8
127	19	15
128	0	0
129	0	0
130	0	0
131	3	3
132	2	2
133	62	27
134	47	16
135	6	6
136	6	6
137	77	11
138	2	2
139	3	3
140	57	7
141	1	1
142	1	1
143	2	2
144	3	3
145	2	1
146	11	4
147	1	1
148	6	6
149	52	13
150	8	5
151	0	0
152	53	6
153	1	1
154	21	8
155	5	2
156	0	0
157	0	0
158	0	0
159	0	0
160	0	0
161	0	0
162	14	8
163	12	10
164	31	22
165	59	9
166	4	4
167	0	0
168	0	0
169	0	0
170	0	0
171	0	0
172	4	3
173	0	0
174	27	7
175	0	0
176	0	0
177	0	0
178	0	0
179	17	6
180	0	0
181	23	7
182	29	21
183	8	8
184	0	0
185	0	0
186	2	2
187	19	10
188	12	6
189	0	0
190	7	3
191	0	0
192	14	8
193	0	0
194	0	0
195	43	17
196	0	0
197	2	2
198	0	0
199	0	0
200	1	1
201	2	2
202	0	0
203	0	0
204	0	0
205	2	2
206	0	0
207	0	0
208	14	11
209	0	0
210	0	0
211	12	9
212	0	0
213	1	1
214	0	0
215	1	1
216	1	1
217	0	0
218	0	0
219	0	0
220	0	0
221	1	1
222	0	0
223	8	3
224	0	0
225	0	0
226	35	6
227	33	8
228	0	0
229	0	0
230	0	0
231	0	0
232	6	6
233	23	10
234	4	4
235	0	0
236	0	0
237	0	0
238	4	2
239	50	13
240	0	0
241	0	0
242	0	0
243	0	0
244	0	0
245	0	0
246	1	1
247	37	23
248	0	0
249	10	10
250	0	0
251	0	0
252	0	0
253	10	8
254	0	0
255	0	0
256	1	1
257	29	20
258	0	0
259	0	0
260	0	0
261	0	0
262	2	2
263	0	0
264	0	0
265	3	3
266	7	7
267	2	2
268	15	13
269	5	5
270	0	0
271	0	0
272	21	17
273	0	0
274	2	2
275	2	2
276	62	33
277	0	0
278	0	0
279	0	0
280	0	0
281	14	13
282	0	0
283	0	0
284	8	8
285	3	3
286	0	0
287	3	3
288	3	3
289	2	2
290	0	0
291	0	0
292	0	0
293	0	0
294	0	0
295	0	0
296	0	0
297	0	0
298	0	0
299	2	2
300	3	3
301	0	0
302	2	2
303	0	0
304	0	0
305	2	2
306	0	0
307	0	0
308	33	20
309	0	0
310	0	0
311	0	0
312	16	15
313	0	0
314	11	10
315	0	0
316	0	0
317	0	0
318	3	3
319	39	5
320	0	0
321	1	1
322	16	9
323	0	0
324	0	0
325	0	0
326	0	0
327	0	0
328	0	0
329	0	0
330	0	0
331	23	18
332	0	0
333	2	2
334	0	0
335	35	25
336	39	4
337	0	0
338	0	0
339	31	20
340	0	0
341	0	0
342	0	0
343	1	1
344	0	0
345	0	0
346	1	1
347	0	0
348	0	0
349	6	6
350	0	0
351	0	0
352	0	0
353	3	2
354	32	21
355	31	20
356	0	0
357	13	7
358	0	0
359	0	0
360	0	0
361	24	17
362	11	10
363	0	0
364	0	0
365	0	0
366	10	10
367	2	2
368	3	3
369	21	5
370	0	0
371	0	0
372	0	0
373	17	4
374	2	2
375	2	2
376	2	2
377	25	12
378	0	0
379	11	4
380	0	0
381	0	0
382	0	0
383	0	0
384	0	0
385	0	0
386	0	0
387	21	5
388	3	3
389	0	0
390	17	17
391	0	0
392	0	0
393	1	1
394	0	0
395	0	0
396	4	4
397	0	0
398	0	0
399	0	0
400	0	0
401	2	2
402	0	0
403	14	6
404	10	10
405	18	9
406	31	24
407	4	3
408	12	6
409	0	0
410	0	0
411	5	5
412	1	1
413	0	0
414	6	6
415	3	3
416	10	7
417	20	20
418	13	7
419	0	0
420	0	0
421	0	0
422	0	0
423	0	0
424	2	2
425	0	0
426	0	0
427	2	2
428	30	21
429	11	11
430	0	0
431	0	0
432	0	0
433	0	0
434	15	6
435	0	0
436	1	1
437	0	0
438	0	0
439	54	9
440	14	13
441	2	2
442	0	0
443	1	1
444	2	2
445	0	0
446	6	5
447	0	0
448	13	9
449	0	0
450	25	18
451	0	0
452	1	1
453	3	3
454	0	0
455	0	0
456	44	27
457	15	8
458	5	5
459	0	0
460	0	0
461	0	0
462	0	0
463	52	6
464	2	2
465	0	0
466	0	0
467	1	1
468	0	0
469	8	8
470	0	0
471	0	0
472	0	0
473	1	1
474	14	6
475	3	3
476	0	0
477	0	0
478	0	0
479	3	3
480	0	0
481	5	5
482	0	0
483	0	0
484	1	1
485	0	0
486	1	1
487	11	11
488	0	0
489	0	0
490	13	9
491	0	0
492	0	0
493	5	5
494	5	5
495	1	1
496	1	1
497	1	1
498	0	0
499	0	0
500	0	0
501	1	1
502	25	14
503	23	11
504	0	0
505	0	0
506	24	19
507	1	1
508	2	2
509	0	0
510	0	0
511	0	0
512	2	2
513	0	0
514	4	4
515	32	18
516	2	2
517	1	1
518	2	2
519	1	1
520	1	1
521	0	0
522	0	0
523	57	29
524	0	0
525	0	0
526	2	2
527	1	1
528	25	10
529	1	1
530	1	1
531	0	0
532	0	0
533	19	15
534	0	0
535	0	0
536	0	0
537	1	1
538	12	5
539	3	3
540	0	0
541	0	0
542	3	3
543	0	0
544	0	0
545	3	3
546	2	2
547	0	0
548	0	0
549	0	0
550	23	11
551	8	8
552	0	0
553	1	1
554	0	0
555	0	0
556	13	12
557	0	0
558	0	0
559	1	1
560	0	0
561	0	0
562	13	11
563	1	1
564	0	0
565	4	4
566	0	0
567	12	8
568	0	0
569	0	0
570	0	0
571	24	16
572	0	0
