0	69164
1	43296
2	27123
3	16374
4	11337
5	7928
6	5706
7	4542
8	3593
9	2967
10	2390
11	2200
12	1916
13	1648
14	1553
15	1468
16	1311
17	1161
18	1113
19	1040
20	953
21	976
22	791
23	822
24	729
25	638
26	621
27	552
28	466
29	486
30	499
31	500
32	458
33	410
34	450
35	408
36	383
37	347
38	369
39	380
40	348
41	300
42	333
43	308
44	305
45	304
46	312
47	297
48	315
49	271
50	290
51	282
52	237
53	254
54	243
55	229
56	241
57	249
58	236
59	245
60	241
61	259
62	222
63	208
64	197
65	201
66	184
67	171
68	179
69	182
70	172
71	163
72	184
73	169
74	196
75	159
76	155
77	152
78	175
79	151
80	153
81	134
82	137
83	144
84	127
85	128
86	123
87	134
88	113
89	127
90	107
91	119
92	118
93	128
94	108
95	112
96	100
97	101
98	99
99	121
100	94
101	107
102	105
103	81
104	97
105	88
106	65
107	80
108	73
109	70
110	85
111	71
112	89
113	80
114	63
115	83
116	63
117	87
118	63
119	71
120	62
121	59
122	64
123	56
124	53
125	56
126	56
127	60
128	53
129	52
130	63
131	51
132	62
133	60
134	51
135	50
136	71
137	51
138	53
139	41
140	59
141	51
142	59
143	52
144	38
145	47
146	49
147	47
148	54
149	48
150	38
151	46
152	40
153	45
154	55
155	49
156	47
157	49
158	30
159	34
160	35
161	44
162	33
163	40
164	40
165	47
166	34
167	27
168	43
169	44
170	37
171	42
172	42
173	52
174	53
175	33
176	33
177	38
178	44
179	34
180	24
181	23
182	25
183	33
184	26
185	21
186	27
187	34
188	22
189	19
190	22
191	35
192	21
193	35
194	14
195	21
196	22
197	25
198	21
199	29
200	23
201	20
202	24
203	19
204	23
205	16
206	18
207	22
208	31
209	19
210	27
211	12
212	22
213	18
214	16
215	14
216	15
217	23
218	14
219	18
220	22
221	20
222	12
223	18
224	16
225	25
226	16
227	23
228	26
229	21
230	18
231	19
232	20
233	23
234	11
235	14
236	10
237	15
238	18
239	12
240	17
241	21
242	15
243	14
244	9
245	22
246	27
247	18
248	18
249	19
250	12
251	16
252	16
253	13
254	16
255	21
256	9
257	15
258	17
259	14
260	17
261	17
262	13
263	16
264	11
265	21
266	5
267	14
268	11
269	14
270	11
271	9
272	11
273	5
274	8
275	9
276	10
277	9
278	9
279	9
280	15
281	18
282	10
283	9
284	17
285	8
286	9
287	21
288	17
289	15
290	17
291	25
292	16
293	15
294	20
295	11
296	14
297	13
298	13
299	17
300	17
301	12
302	12
303	18
304	6
305	16
306	8
307	9
308	12
309	15
310	10
311	11
312	15
313	16
314	10
315	9
316	7
317	13
318	10
319	9
320	9
321	11
322	10
323	7
324	8
325	17
326	10
327	12
328	11
329	10
330	12
331	13
332	12
333	12
334	10
335	10
336	11
337	11
338	4
339	9
340	8
341	6
342	12
343	13
344	14
345	14
346	8
347	8
348	15
349	10
350	8
351	11
352	8
353	11
354	11
355	11
356	14
357	18
358	18
359	9
360	16
361	9
362	12
363	6
364	7
365	17
366	13
367	9
368	13
369	13
370	9
371	8
372	12
373	15
374	6
375	13
376	9
377	10
378	12
379	9
380	7
381	12
382	10
383	10
384	9
385	8
386	4
387	8
388	7
389	5
390	7
391	6
392	12
393	12
394	6
395	4
396	9
397	14
398	12
399	2
400	7
401	7
402	12
403	4
404	7
405	6
406	7
407	10
408	9
409	3
410	10
411	7
412	9
413	9
414	8
415	7
416	12
417	10
418	8
419	6
420	6
421	10
422	6
423	6
424	7
425	10
426	10
427	6
428	6
429	7
430	8
431	4
432	14
433	6
434	10
435	8
436	5
437	6
438	4
439	5
440	5
441	8
442	7
443	5
444	7
445	5
446	6
447	6
448	5
449	7
450	2
451	7
452	7
453	10
454	3
455	7
456	5
457	8
458	13
459	7
460	13
461	9
462	9
463	6
464	6
465	6
466	10
467	6
468	6
469	11
470	4
471	2
472	2
473	9
474	12
475	8
476	12
477	7
478	12
479	10
480	9
481	6
482	7
483	7
484	4
485	5
486	8
487	5
488	6
489	6
490	6
491	6
492	7
493	5
494	9
495	6
496	8
497	7
498	7
499	3
500	5
501	5
502	3
503	5
504	4
505	7
506	6
507	4
508	9
509	4
510	6
511	9
512	5
513	5
514	8
515	6
516	2
517	3
518	8
519	3
520	1
521	4
522	4
523	2
524	3
525	3
526	4
527	2
528	5
529	2
530	5
531	6
532	2
533	7
534	6
535	7
536	4
537	7
538	5
539	5
540	5
541	6
542	5
543	8
544	4
545	5
546	2
547	7
548	4
549	7
550	7
551	3
552	5
553	9
554	2
555	6
556	3
557	6
558	5
559	3
560	2
561	5
562	6
563	8
564	4
565	9
566	3
567	5
568	3
569	2
570	6
571	2
572	2
573	0
574	6
575	1
576	4
577	6
578	6
579	6
580	11
581	8
582	4
583	4
584	7
585	7
586	8
587	2
588	3
589	7
590	2
591	6
592	3
593	7
594	5
595	11
596	3
597	9
598	4
599	9
600	5
601	3
602	2
603	1
604	5
605	4
606	4
607	5
608	6
609	4
610	8
611	6
612	3
613	5
614	4
615	2
616	6
617	1
618	6
619	7
620	5
621	3
622	2
623	4
624	2
625	4
626	3
627	6
628	5
629	3
630	2
631	4
632	5
633	7
634	7
635	3
636	5
637	9
638	4
639	7
640	5
641	5
642	5
643	4
644	6
645	5
646	4
647	2
648	3
649	4
650	5
651	2
652	2
653	1
654	2
655	6
656	1
657	4
658	6
659	3
660	3
661	4
662	4
663	5
664	4
665	3
666	6
667	2
668	3
669	2
670	2
671	5
672	3
673	1
674	3
675	0
676	3
677	3
678	3
679	0
680	2
681	3
682	4
683	4
684	6
685	3
686	2
687	3
688	6
689	10
690	5
691	3
692	6
693	5
694	3
695	1
696	2
697	3
698	1
699	2
700	1
701	3
702	1
703	2
704	3
705	4
706	1
707	1
708	1
709	0
710	3
711	3
712	3
713	1
714	2
715	2
716	2
717	5
718	6
719	4
720	4
721	3
722	0
723	2
724	2
725	2
726	5
727	1
728	3
729	2
730	6
731	2
732	4
733	3
734	3
735	1
736	1
737	3
738	4
739	1
740	2
741	3
742	2
743	4
744	5
745	3
746	4
747	4
748	2
749	5
750	3
751	3
752	1
753	2
754	2
755	2
756	6
757	2
758	3
759	0
760	1
761	1
762	3
763	0
764	0
765	2
766	7
767	2
768	0
769	2
770	2
771	4
772	0
773	3
774	2
775	0
776	2
777	1
778	5
779	4
780	2
781	1
782	6
783	4
784	5
785	0
786	3
787	2
788	2
789	2
790	3
791	5
792	3
793	2
794	2
795	1
796	1
797	0
798	2
799	1
800	4
801	0
802	0
803	2
804	4
805	0
806	2
807	4
808	1
809	3
810	3
811	1
812	4
813	2
814	3
815	2
816	2
817	2
818	1
819	4
820	2
821	2
822	5
823	6
824	2
825	0
826	2
827	1
828	2
829	4
830	2
831	2
832	2
833	3
834	1
835	1
836	3
837	0
838	4
839	0
840	3
841	2
842	1
843	1
844	0
845	1
846	0
847	0
848	1
849	0
850	3
851	2
852	1
853	0
854	4
855	0
856	4
857	0
858	2
859	1
860	2
861	3
862	4
863	3
864	1
865	4
866	1
867	1
868	0
869	0
870	1
871	1
872	1
873	0
874	4
875	3
876	0
877	3
878	0
879	2
880	1
881	2
882	5
883	4
884	3
885	4
886	3
887	2
888	1
889	0
890	2
891	2
892	1
893	1
894	4
895	2
896	2
897	3
898	2
899	3
900	2
901	3
902	1
903	0
904	0
905	2
906	2
907	3
908	3
909	1
910	1
911	3
912	1
913	3
914	1
915	1
916	1
917	3
918	1
919	0
920	1
921	2
922	1
923	1
924	3
925	2
926	3
927	2
928	6
929	2
930	1
931	3
932	1
933	3
934	4
935	1
936	2
937	2
938	1
939	4
940	2
941	5
942	1
943	3
944	2
945	3
946	2
947	3
948	3
949	5
950	2
951	2
952	2
953	1
954	1
955	1
956	2
957	2
958	2
959	1
960	3
961	2
962	2
963	2
964	2
965	3
966	1
967	5
968	1
969	0
970	4
971	2
972	2
973	2
974	1
975	1
976	2
977	2
978	4
979	2
980	2
981	3
982	4
983	2
984	2
985	2
986	1
987	0
988	1
989	2
990	1
991	1
992	0
993	2
994	0
995	1
996	1
997	2
998	0
999	1
1000	2
1001	1
1002	1
1003	1
1004	0
1005	0
1006	0
1007	2
1008	2
1009	0
1010	2
1011	0
1012	2
1013	2
1014	0
1015	0
1016	3
1017	2
1018	1
1019	2
1020	0
1021	1
1022	0
1023	1
1024	0
1025	1
1026	1
1027	2
1028	0
1029	0
1030	0
1031	0
1032	0
1033	1
1034	0
1035	0
1036	0
1037	0
1038	1
1039	1
1040	0
1041	0
1042	2
1043	0
1044	0
1045	0
1046	1
1047	0
1048	0
1049	1
1050	0
1051	1
1052	0
1053	1
1054	1
1055	0
1056	0
1057	0
1058	2
1059	1
1060	0
1061	1
1062	0
1063	0
1064	0
1065	2
1066	1
1067	0
1068	0
1069	1
1070	1
1071	0
1072	1
1073	1
1074	0
1075	0
1076	0
1077	1
1078	0
1079	0
1080	0
1081	1
1082	1
1083	0
1084	1
1085	0
1086	1
1087	0
1088	0
1089	2
1090	0
1091	0
1092	0
1093	1
1094	0
1095	1
1096	1
1097	0
1098	0
1099	1
1100	0
1101	0
1102	0
1103	1
1104	0
1105	0
1106	1
1107	0
1108	2
1109	0
1110	0
1111	0
1112	1
1113	1
1114	1
1115	0
1116	2
1117	2
1118	0
1119	2
1120	2
1121	1
1122	1
1123	2
1124	1
1125	1
1126	2
1127	2
1128	0
1129	0
1130	0
1131	1
1132	0
1133	1
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	1
1143	1
1144	0
1145	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	1
1152	0
1153	0
1154	0
1155	0
1156	0
1157	1
1158	0
1159	1
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	1
1168	1
1169	0
1170	1
1171	0
1172	0
1173	1
1174	1
1175	0
1176	0
1177	1
1178	0
1179	0
1180	2
1181	1
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	1
1189	1
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	1
1199	1
1200	1
1201	2
1202	0
